ID_Cliente,Fecha,Categoria,Monto,ID_Transaccion,Nombre,Edad,Ciudad,Cantidad_Compras,Monto_Total,Valor_Dolar
259,2025-03-22,Hogar,16067,1164,Valentina Céspedes,41.0,Santiago,6,168625,
87,2025-06-14,Hogar,104331,406,Sofía Vergara,,Santiago,7,451909,
41,2025-06-21,Juguetes,25299,197,Valentina Vergara,31.0,Talca,4,106925,
244,2025-04-07,Moda,5800,1106,Lucas Rojas,46.0,Santiago,7,49886,975.82
291,2025-12-17,Juguetes,1500,1305,Ignacio Céspedes,35.0,Santiago,6,69563,913.74
232,2025-07-30,Deportes,11827,1059,Gabriel Pérez,53.0,Santiago,7,128605,970.09
322,2025-04-19,Deportes,3749,1430,Camila Vergara,59.0,Concepción,2,53405,
64,2025-12-04,Deportes,16909,310,Catalina Muñoz,49.0,Concepción,6,96146,919.46
48,2026-01-20,Hogar,12492,227,Gabriel Silva,22.0,Santiago,4,59436,
170,2025-05-12,Moda,9987,744,Ana Céspedes,36.0,SANTIAGO,4,185450,933.26
182,2025-12-09,Moda,49165,807,Valentina Céspedes,47.0,Santiago,7,200149,920.02
470,2025-02-28,Juguetes,61104,2093,Antonia González,30.0,Santiago,5,136103,951.21
282,2025-09-27,Belleza,6263,1259,Benjamín Silva,33.0,Temuco,6,93747,
349,2025-12-20,Electrónica,63799,1539,Valentina Sepúlveda,57.0,Santiago,5,143678,
428,2025-07-01,Deportes,7411,1918,Ignacio Díaz,18.0,Antofagasta,4,50262,933.42
491,2025-03-09,Deportes,24599,2191,Antonia Díaz,36.0,Concepción,1,24305,
409,2025-06-08,Alimentos,69900,1831,Antonia Pérez,120.0,Santiago,4,178955,
253,2025-04-02,Deportes,37737,1134,Valentina Céspedes,51.0,Santiago,6,225366,946.28
32,2025-12-13,Alimentos,44292,149,Isidora Muñoz,37.0,Concepción,6,68093,
423,2025-08-07,Belleza,50172,1894,Fernanda Soto,24.0,Concepción,7,466236,976.42
259,2025-03-18,Juguetes,11210,1165,Valentina Céspedes,41.0,Santiago,6,168625,923.32
421,2025-04-30,Electrónica,23794,1879,Antonia Torres,22.0,Santiago,6,108194,945.42
62,2025-06-01,Juguetes,11238,292,Daniela González,35.0,Santiago,8,111464,
157,2025-09-07,Electrónica,18679,693,Camila Martínez,32.0,Antofagasta,6,149525,
184,2026-01-19,Electrónica,1874940,819,Joaquín Flores,37.0,Valparaíso  ,6,133934,
160,2025-08-15,Electrónica,1500,705,Fernanda Díaz,56.0,Santiago,4,26527,
474,2026-01-23,Moda,49290,2109,Benjamín Soto,27.0,Temuco,2,51414,
462,2025-11-27,Deportes,26093,2047,Camila Pérez,43.0,SANTIAGO,4,85124,930.89
333,2025-05-29,Belleza,45281,1474,Mateo Soto,23.0,Santiago,6,254770,940.21
129,2025-07-01,Hogar,8303,576,Vicente Contreras,50.0,Valparaíso,3,88953,933.42
125,2025-10-01,Moda,11469,558,Gabriel Silva,35.0,Talca  ,5,48915,962.39
363,2026-01-16,Alimentos,82759,1595,Isidora Céspedes,44.0,La Serena,5,151483,
159,2025-07-16,Juguetes,5309,702,Tomás Céspedes,32.0,Concepción,6,109010,
239,2025-09-13,Moda,3510,1090,Mateo Martínez,27.0,Santiago,7,68480,
207,2025-11-24,Juguetes,70850,922,Fernanda González,23.0,Antofagasta,6,158417,937.36
414,2025-04-14,Hogar,26450,1856,Camila Flores,,Talca  ,10,259794,978.09
331,2025-02-23,Belleza,24013,1468,Tomás Rojas,27.0,Concepción,3,137588,
204,2025-04-04,Moda,13120,906,Joaquín Muñoz,21.0,Temuco,6,90057,946.59
378,2026-01-15,Belleza,33184,1685,Daniela Martínez,23.0,Santiago,9,315431,
268,2025-06-22,Belleza,14027,1201,Mateo Soto,39.0,Santiago,6,72511,
171,2025-06-15,Moda,16998,749,Camila Flores,35.0,Santiago,7,117552,
328,2025-08-06,Juguetes,8012,1452,Ana Torres,38.0,Santiago,4,107854,966.02
473,2025-08-25,Hogar,13725,2105,Pablo Soto,48.0,Santiago,6,140937,964.15
34,2025-04-08,Electrónica,8135,168,Vicente Rojas,34.0,Concepción,5,152189,990.68
167,2025-06-19,Belleza,87838,731,Mateo Contreras,52.0,Antofagasta,8,500959,943.36
365,2025-12-10,Electrónica,10583,1616,Camila Sepúlveda,22.0,Santiago,12,228862,926.89
61,2025-09-21,Moda,11624,287,Antonia Contreras,35.0,Santiago,5,172945,
467,2025-02-08,,57208,2078,Valentina Silva,18.0,Rancagua,5,234537,
450,2025-11-07,Electrónica,47239,2010,Martina Rojas,62.0,Santiago,2,74493,940.84
240,2025-03-16,Alimentos,13081,1091,Lucas Torres,26.0,Santiago,3,55122,
197,2025-12-28,Belleza,49191,874,Mateo Martínez,18.0,La Serena,7,245646,
141,2025-07-12,Juguetes,91787,629,Catalina Vergara,25.0,La Serena,4,122536,
135,2025-11-13,Juguetes,19054,599,Fernanda Muñoz,42.0,Santiago,4,59481,932.37
275,2025-11-25,Alimentos,32572,1230,Pablo Sepúlveda,23.0,Santiago,5,97151,939.57
83,2025-05-11,Electrónica,52907,378,Valentina Céspedes,40.0,Santiago,8,184300,
32,2025-11-01,Belleza,8268,153,Isidora Muñoz,37.0,Concepción,6,68093,
334,2025-08-18,Electrónica,28848,1477,Ignacio Muñoz,36.0,Concepción,2,67864,961.84
445,2025-12-03,Electrónica,22281,1991,Tomás Céspedes,62.0,Santiago,2,32589,925.37
464,2025-10-30,Electrónica,48684,2054,Pablo Rojas,32.0,SANTIAGO,10,401861,940.57
224,2025-03-01,Deportes,10389,1018,Isidora Céspedes,53.0,Rancagua,2,39146,
347,2025-08-19,,61784,1531,Catalina Muñoz,40.0,Santiago,7,271177,966.24
254,2025-05-30,Moda,24483,1144,Mateo Flores,34.0,Valparaíso,6,119936,937.37
10,2025-05-04,Alimentos,389009,42,Sofía Rojas,48.0,Santiago,8,1333744,
353,2025-03-08,Electrónica,3848,1559,Martina Flores,49.0,Antofagasta,4,96110,
219,2025-11-25,Moda,5634,999,Pablo Rojas,18.0,Concepción,5,110395,939.57
340,2025-08-06,Belleza,4572,1502,Catalina Torres,23.0,Valparaíso,6,92219,966.02
310,2025-03-16,Deportes,11065,1379,Camila Flores,28.0,Talca  ,4,27904,
427,2025-07-30,Hogar,12056,1911,Gabriel Contreras,41.0,Santiago,8,309457,970.09
224,2025-04-11,Alimentos,27142,1019,Isidora Céspedes,53.0,Rancagua,2,39146,988.97
220,2026-01-04,Hogar,10010,1000,Antonia Silva,31.0,Rancagua,5,65478,
138,2025-12-12,Belleza,5844,610,Ana Díaz,22.0,LA SERENA,6,143559,916.9
292,2025-05-18,Belleza,4608,1311,Martina Soto,56.0,Santiago,5,78683,
369,2025-12-17,Moda,9697,1630,Ana Soto,57.0,Santiago,12,131047,913.74
401,2025-05-13,Belleza,111025,1785,Catalina González,51.0,Valparaíso,2,140396,941.2
370,2025-09-27,Belleza,2216,1646,Fernanda González,41.0,Santiago,6,271025,
302,2025-06-16,Electrónica,69567,1353,Ignacio Díaz,43.0,Santiago,8,248894,937.78
108,2025-08-04,Moda,19910,494,Joaquín Contreras,24.0,Santiago,7,248703,967.48
372,2026-01-11,Belleza,95950,1651,Joaquín Muñoz,68.0,Santiago,3,118400,
59,2025-08-19,Juguetes,31899,278,Daniela Sepúlveda,31.0,Concepción,4,179167,966.24
172,2026-01-10,Hogar,14950,758,Sofía Silva,34.0,Concepción,9,167098,
489,2025-06-17,Electrónica,17532,2182,Fernanda Rojas,34.0,Santiago,10,136926,935.21
78,2025-09-23,Electrónica,22135,359,Isidora Contreras,26.0,Concepción,3,64846,954.72
313,2025-10-01,Moda,28006,1392,Camila Vergara,32.0,Talca,4,104924,962.39
50,2025-07-04,Moda,73564,237,Fernanda Vergara,36.0,Santiago,5,131071,927.87
436,2025-08-23,Belleza,19169,1948,Camila Flores,33.0,Santiago,6,169964,
124,2025-10-02,Belleza,37779,552,Benjamín Pérez,28.0,Valparaíso,7,297134,959.19
117,2025-11-22,Electrónica,17356,521,Ana Rojas,36.0,La Serena,8,136387,
446,2025-04-06,Juguetes,9325,1992,Joaquín Céspedes,18.0,Santiago,4,26506,
43,2025-10-23,Hogar,26673,209,Daniela Muñoz,40.0,Antofagasta,6,84610,950.46
389,2025-12-02,Electrónica,18033,1737,Gabriel González,41.0,Santiago,5,66038,927.95
200,2025-10-21,Juguetes,16263,882,Catalina Céspedes,64.0,Santiago,4,42180,953.21
164,2025-03-23,Juguetes,1500,721,Pablo Muñoz,,Santiago,4,123755,
354,2025-09-23,Hogar,4084,1561,Pablo Rojas,26.0,Temuco,5,89958,954.72
439,2026-01-08,Alimentos,2240,1962,Sofía Soto,43.0,Temuco,9,210266,
391,2026-02-03,Moda,30900,1746,Daniela Céspedes,29.0,Santiago,2,44345,
13,2025-02-23,Electrónica,8516,59,Daniela Sepúlveda,40.0,Santiago,8,436526,
142,2025-12-12,Electrónica,53779,632,Isidora Torres,51.0,Antofagasta,5,347936,916.9
444,2025-06-25,Electrónica,21838,1988,Benjamín Soto,30.0,Santiago,3,91748,937.89
295,2025-04-19,Belleza,24653,1324,Tomás Soto,36.0,SANTIAGO,3,88360,
134,2025-02-15,Moda,16206,593,Vicente Pérez,49.0,Santiago,5,97963,
442,2025-12-14,Hogar,16997,1979,Mateo Pérez,35.0,ANTOFAGASTA,6,189438,
80,2025-04-08,Belleza,7736,364,Joaquín Céspedes,29.0,Santiago,2,56185,990.68
426,2025-10-22,Belleza,27960,1906,Valentina Flores,28.0,Santiago,2,62530,951.78
114,2025-09-11,Hogar,62642,506,Benjamín Pérez,38.0,,3,75159,962.73
367,2025-10-15,Moda,116820,1623,Benjamín Sepúlveda,38.0,Antofagasta,7,199989,963.69
381,2025-02-17,Deportes,46036,1702,Ana Céspedes,26.0,Santiago,9,445915,939.54
209,2025-04-18,Hogar,11580,940,Martina Soto,18.0,Santiago  ,10,82407,
316,2025-07-20,Alimentos,38103,1404,Joaquín Sepúlveda,18.0,Temuco,4,102841,
449,2025-05-20,Juguetes,28746,2009,Tomás Flores,25.0,Temuco,3,56842,936.69
204,2025-08-25,Hogar,13335,905,Joaquín Muñoz,21.0,Temuco,6,90057,964.15
167,2025-10-14,Moda,126044,734,Mateo Contreras,52.0,Antofagasta,8,500959,957.66
121,2025-09-01,Belleza,11813,536,Pablo Soto,18.0,La Serena,4,132910,965.28
359,2025-04-09,Electrónica,138199,1583,Sofía Vergara,47.0,Santiago,7,452801,993.89
489,2025-10-06,Moda,7669,2177,Fernanda Rojas,34.0,Santiago,10,136926,963.17
279,2025-12-02,Belleza,87016,1246,Sofía Rojas,36.0,,3,160650,927.95
282,2025-08-09,Alimentos,12907,1260,Benjamín Silva,33.0,Temuco,6,93747,
492,2025-03-06,Moda,47967,2194,Gabriel Contreras,56.0,LA SERENA,5,198661,936.7
25,2025-05-27,Hogar,24550,119,Fernanda Díaz,53.0,Santiago,6,178627,938.28
352,2025-08-22,Moda,21892,1554,Ana Sepúlveda,18.0,Santiago,3,94588,968.63
160,2025-07-18,Belleza,2346,707,Fernanda Díaz,56.0,Santiago,4,26527,966.78
226,2025-02-25,Alimentos,15444,1023,Mateo Céspedes,32.0,Santiago,8,160620,946.96
170,2025-04-30,Juguetes,67761,746,Ana Céspedes,36.0,SANTIAGO,4,185450,945.42
336,2025-09-20,,3287,1482,Ignacio Martínez,42.0,Valparaíso  ,8,162645,
374,2025-12-24,Moda,47727,1655,Josefa Céspedes,25.0,Santiago,5,293670,906.44
116,2025-07-23,Deportes,17938,514,Vicente Silva,40.0,La Serena,7,224345,953.4
18,2025-07-07,Alimentos,1500,82,Camila González,39.0,LA SERENA,5,47001,932.34
440,2025-06-16,Hogar,7561,1972,Josefa Contreras,38.0,SANTIAGO,5,308188,937.78
205,2025-10-11,Hogar,36172,915,Benjamín Céspedes,18.0,Santiago,10,261664,
468,2025-06-14,Deportes,24260,2086,Vicente Díaz,38.0,Santiago,9,631306,
32,2025-07-06,Moda,5430,151,Isidora Muñoz,37.0,Concepción,6,68093,
174,2025-06-19,Moda,4719,775,Daniela Céspedes,56.0,Concepción,9,218391,943.36
70,2025-09-29,Moda,7829,330,Benjamín Contreras,47.0,Valparaíso,4,31037,958.9
2,2025-04-09,,41672,7,Fernanda Vergara,46.0,Temuco,5,114303,993.89
210,2025-06-12,Alimentos,7733,944,Fernanda Soto,26.0,VALPARAÍSO,3,133985,936.36
288,2025-11-21,Hogar,47184,1291,Vicente Vergara,26.0,Santiago,5,268697,929.0
404,2025-05-17,Deportes,57649,1794,Catalina Torres,18.0,Valparaíso,4,114966,
205,2025-06-25,Belleza,48327,910,Benjamín Céspedes,18.0,Santiago,10,261664,937.89
103,2025-06-20,Deportes,15696,469,Ignacio Martínez,34.0,Temuco,3,145527,
37,2026-01-10,Hogar,28595,182,Gabriel Soto,43.0,Valparaíso,4,104219,
34,2025-05-18,Alimentos,94060,165,Vicente Rojas,34.0,Concepción,5,152189,
99,2026-01-26,Juguetes,57635,452,Lucas Silva,34.0,Talca,6,283508,
108,2025-04-01,Deportes,1500,491,Joaquín Contreras,24.0,Santiago,7,248703,953.07
253,2025-10-17,Electrónica,18119,1133,Valentina Céspedes,51.0,Santiago,6,225366,956.13
383,2025-06-24,Hogar,34310,1711,Antonia Soto,34.0,Temuco,7,185769,950.16
269,2025-04-03,Moda,24349,1203,Lucas Céspedes,25.0,Santiago,5,111300,949.83
268,2025-02-19,Electrónica,12508,1197,Mateo Soto,39.0,Santiago,6,72511,950.43
455,2025-09-22,Belleza,85970,2021,Vicente Martínez,32.0,Temuco,4,127201,951.03
70,2025-12-13,Hogar,7597,328,Benjamín Contreras,47.0,Valparaíso,4,31037,
98,2025-03-05,Belleza,24745,443,Joaquín Martínez,27.0,Concepción,5,203985,948.87
288,2025-02-19,Alimentos,94520,1289,Vicente Vergara,26.0,Santiago,5,268697,950.43
249,2025-04-21,Juguetes,85300,1122,Fernanda Díaz,18.0,La Serena,3,215864,968.71
187,2025-07-07,Moda,5176,833,Valentina Pérez,28.0,Santiago,8,121661,932.34
350,2025-03-24,Alimentos,38351,1542,Valentina Silva,33.0,Rancagua,3,74270,932.14
287,2025-12-15,Juguetes,3681,1285,Valentina González,39.0,Antofagasta,6,184961,912.66
19,2025-10-12,Juguetes,39058,87,Ignacio Soto,43.0,Santiago,5,95817,
497,2025-12-17,Hogar,7806,2213,Camila Contreras,41.0,Concepción,3,52400,913.74
175,2025-09-20,Electrónica,75897,778,Joaquín Silva,,Concepción,4,125233,
271,2025-08-17,Belleza,10882,1211,Martina Vergara,42.0,Santiago,2,34422,
12,2025-02-16,Electrónica,30818,55,Catalina Martínez,18.0,Antofagasta,6,121573,
476,2025-05-28,Moda,103221,2120,Fernanda Rojas,18.0,Concepción,7,355255,937.93
304,2025-11-13,Deportes,78699,1361,Gabriel Torres,53.0,,6,235779,932.37
284,2025-02-17,Belleza,2593,1272,Benjamín Céspedes,47.0,Concepción,5,78110,939.54
25,2025-11-05,Alimentos,37840,114,Fernanda Díaz,53.0,Santiago,6,178627,945.13
217,2025-02-16,Moda,22681,988,Sofía Contreras,43.0,VALPARAÍSO,4,121409,
22,2025-09-26,Hogar,11492,101,Josefa Muñoz,31.0,Santiago,3,45041,956.42
284,2026-01-05,Electrónica,9158,1270,Benjamín Céspedes,47.0,Concepción,5,78110,
222,2026-01-16,Moda,10417,1010,Benjamín Flores,42.0,Santiago,4,35877,
133,2025-08-23,Moda,14777,590,Sofía Soto,50.0,Santiago,2,40595,
400,2025-09-13,Moda,36996,1783,Mateo Silva,21.0,Valparaíso,4,121404,
439,2025-12-31,Electrónica,52956,1961,Sofía Soto,43.0,Temuco,9,210266,
380,2025-05-08,Electrónica,42693,1693,Martina Silva,39.0,Concepción,4,84752,945.44
60,2025-10-09,Electrónica,22374,286,Joaquín Sepúlveda,18.0,Valparaíso,6,237199,951.45
93,2025-06-04,Hogar,25484,429,Ignacio Rojas,40.0,Santiago,5,86792,941.53
329,2025-09-24,Deportes,27787,1462,Camila Torres,45.0,Temuco,8,243402,952.87
151,2025-06-25,Belleza,21636,670,Gabriel Soto,31.0,Santiago,5,189609,937.89
8,2025-02-20,Belleza,163470,32,Joaquín Rojas,23.0,Antofagasta,4,115258,951.78
166,2025-12-12,Electrónica,16146,723,Ignacio Vergara,27.0,La Serena,4,73809,916.9
212,2025-10-27,Hogar,40587,952,Daniela Contreras,39.0,Concepción,6,109197,943.47
355,2025-12-03,Hogar,10945,1565,Catalina Díaz,28.0,Santiago,6,382724,925.37
46,2025-04-01,Hogar,31926,215,Catalina González,29.0,Santiago,2,64164,953.07
326,2025-12-08,Moda,26933,1448,Isidora Céspedes,30.0,Santiago,4,75680,
69,2025-08-22,Moda,12604,327,Sofía Silva,35.0,Santiago,2,36005,968.63
126,2025-09-20,Juguetes,25841,561,Vicente Rojas,45.0,Santiago,5,235402,
239,2025-07-30,Alimentos,9501,1087,Mateo Martínez,27.0,Santiago,7,68480,970.09
439,2025-09-04,Alimentos,38532,1964,Sofía Soto,43.0,Temuco,9,210266,969.46
73,2025-06-14,Alimentos,53869,342,Benjamín Rojas,43.0,Valparaíso,7,379422,
31,2025-08-29,Alimentos,10423,148,Benjamín Silva,36.0,Concepción,5,170439,967.48
338,2025-08-22,Hogar,37428,1492,Mateo Muñoz,32.0,Talca,5,81453,968.63
390,2025-02-15,Hogar,53861,1745,Valentina Rojas,30.0,Concepción,5,154388,
214,2026-01-12,Electrónica,38256,967,Pablo Martínez,19.0,Temuco,5,156582,
446,2025-11-29,Deportes,3787,1993,Joaquín Céspedes,18.0,Santiago,4,26506,
33,2025-11-06,Hogar,4465,156,Sofía Muñoz,45.0,Santiago,9,211352,945.6
299,2025-08-14,Alimentos,14131,1341,Martina Díaz,34.0,La Serena,6,149096,952.37
294,2025-07-02,Alimentos,46303,1322,Mateo Sepúlveda,47.0,Santiago  ,3,117516,926.62
423,2025-02-17,Moda,104564,1889,Fernanda Soto,24.0,Concepción,7,466236,939.54
477,2026-01-11,Deportes,11157,2123,Ignacio Céspedes,52.0,Valparaíso,6,78820,
393,2025-10-14,Belleza,89644,1755,Josefa Contreras,32.0,Santiago,3,130699,957.66
398,2025-11-27,Deportes,22336,1772,Valentina González,30.0,Santiago,5,265254,930.89
478,2025-11-09,Hogar,4633,2133,Ana Silva,33.0,Santiago,7,141026,
293,2025-12-28,Deportes,6285,1314,Catalina Martínez,29.0,SANTIAGO,6,79282,
477,2025-05-23,Electrónica,22791,2126,Ignacio Céspedes,52.0,Valparaíso,6,78820,944.84
326,2025-04-06,Alimentos,5580,1447,Isidora Céspedes,30.0,Santiago,4,75680,
365,2025-03-20,Moda,7922,1613,Camila Sepúlveda,22.0,Santiago,12,228862,917.76
455,2026-01-08,Juguetes,11897,2024,Vicente Martínez,32.0,Temuco,4,127201,
209,2025-02-06,Moda,13983,939,Martina Soto,18.0,Santiago  ,10,82407,969.47
492,2025-06-22,Moda,9013,2193,Gabriel Contreras,56.0,LA SERENA,5,198661,
75,2025-06-14,Belleza,22366,347,Joaquín González,47.0,Antofagasta,2,52355,
389,2025-10-03,Moda,6153,1738,Gabriel González,41.0,Santiago,5,66038,961.54
319,2025-02-16,Alimentos,35833,1419,Antonia Vergara,38.0,Concepción,6,103936,
84,2025-09-29,Alimentos,52017,386,Ignacio González,20.0,Santiago,6,328573,958.9
405,2025-10-24,Electrónica,15298,1798,Benjamín Soto,45.0,Rancagua,4,64036,945.34
293,2025-07-18,Moda,2816,1317,Catalina Martínez,29.0,SANTIAGO,6,79282,966.78
51,2025-11-03,Electrónica,5269,244,Fernanda Sepúlveda,32.0,Valparaíso,6,65689,943.69
270,2025-07-17,Electrónica,5845,1208,Vicente Pérez,35.0,Concepción,2,39057,965.65
209,2025-06-04,Juguetes,15116,937,Martina Soto,18.0,Santiago  ,10,82407,941.53
414,2026-01-27,Belleza,29439,1851,Camila Flores,,Talca  ,10,259794,
64,2025-12-26,Belleza,17828,313,Catalina Muñoz,49.0,Concepción,6,96146,905.04
497,2025-09-30,Moda,20110,2212,Camila Contreras,41.0,Concepción,3,52400,961.24
215,2025-12-05,Juguetes,15303,969,Daniela Torres,45.0,La Serena,8,126845,918.15
148,2025-08-25,Juguetes,23369,661,Isidora Contreras,36.0,Valparaíso,3,44429,964.15
417,2025-04-25,Electrónica,26552,1869,Catalina Contreras,33.0,Santiago,1,26936,937.81
81,2026-01-09,Electrónica,4717,371,Antonia Céspedes,42.0,Valparaíso,8,276772,
127,2025-08-13,Belleza,87989,567,Sofía Díaz,37.0,Antofagasta,3,167258,962.28
362,2025-07-21,Juguetes,8569,1594,Gabriel Torres,34.0,La Serena,3,40609,961.55
185,2025-07-01,Belleza,65768,825,Benjamín Muñoz,47.0,Concepción,3,114478,933.42
216,2026-02-03,Juguetes,3387,983,Martina Sepúlveda,25.0,Santiago,9,68242,
266,2025-06-01,Electrónica,2592,1191,Vicente Martínez,21.0,Santiago,5,103099,
183,2026-01-30,Moda,49533,814,Benjamín Flores,47.0,Santiago,4,99309,
175,2025-10-30,Electrónica,24936,779,Joaquín Silva,,Concepción,4,125233,940.57
232,2025-03-27,Electrónica,81251,1053,Gabriel Pérez,53.0,Santiago,7,128605,920.98
332,2025-02-21,Hogar,14672,1469,Josefa Rojas,21.0,Valparaíso,1,15365,944.65
223,2025-03-09,Belleza,18149,1014,Daniela Sepúlveda,33.0,Santiago,5,69873,
310,2025-10-31,Moda,1500,1382,Camila Flores,28.0,Talca  ,4,27904,
383,2026-05-01,Moda,77959,1712,Antonia Soto,34.0,Temuco,7,185769,
457,2025-08-20,Juguetes,8164,2032,Camila Pérez,52.0,La Serena,2,12377,963.57
28,2026-01-22,Electrónica,46774,127,Ignacio Muñoz,34.0,Talca,7,220161,
201,2025-03-30,Belleza,100620,888,Josefa Contreras,57.0,Santiago,6,342264,
221,2025-11-09,,3049,1008,Camila Céspedes,39.0,Valparaíso,4,115199,
77,2025-06-09,Hogar,56560,356,Mateo Torres,36.0,Temuco,3,134992,933.91
485,2025-09-01,Moda,9573,2164,Benjamín Silva,41.0,Santiago,2,14663,965.28
154,2025-06-02,Belleza,35624,683,Martina Sepúlveda,40.0,Santiago,3,182452,941.97
431,2025-09-20,Hogar,9799,1927,Sofía Contreras,33.0,Santiago  ,5,144048,
365,2025-06-18,Belleza,30361,1612,Camila Sepúlveda,22.0,Santiago,12,228862,939.29
216,2025-02-28,Belleza,6943,985,Martina Sepúlveda,25.0,Santiago,9,68242,951.21
406,2025-03-02,Deportes,2252,1810,Tomás Vergara,40.0,Concepción,13,379598,
30,2025-07-25,Alimentos,13645,141,Pablo Torres,44.0,Santiago,7,82510,951.27
406,2025-08-02,Electrónica,77729,1805,Tomás Vergara,40.0,Concepción,13,379598,
377,2026-01-17,Juguetes,8804,1673,Daniela Contreras,29.0,Santiago,7,101601,
320,2025-04-28,Electrónica,7910,1424,Fernanda Flores,19.0,Santiago  ,7,148631,936.74
441,2026-01-22,Hogar,21388,1976,Catalina Vergara,43.0,Santiago,5,157918,
308,2025-04-19,Alimentos,25123,1375,Vicente Céspedes,28.0,Santiago,4,54130,
263,2025-06-15,Deportes,17654,1177,Martina Flores,42.0,Santiago,6,74895,
470,2025-11-22,,14825,2092,Antonia González,30.0,Santiago,5,136103,
162,2026-01-18,Moda,97536,712,Joaquín Martínez,32.0,Temuco,4,201850,
257,2025-06-11,Juguetes,16110,1158,Joaquín Martínez,0.0,Santiago,4,39963,938.88
273,2025-09-22,Deportes,44563,1223,Valentina González,54.0,Concepción,5,129998,951.03
197,2025-07-20,Electrónica,46698,872,Mateo Martínez,18.0,La Serena,7,245646,
3,2025-02-08,Deportes,23313,11,Joaquín Flores,35.0,Temuco,3,43599,
316,2026-01-08,Deportes,19897,1406,Joaquín Sepúlveda,18.0,Temuco,4,102841,
477,2026-02-01,Electrónica,11996,2121,Ignacio Céspedes,52.0,Valparaíso,6,78820,
172,2025-02-14,Alimentos,10509,755,Sofía Silva,34.0,Concepción,9,167098,949.52
141,2025-05-12,Moda,11660,627,Catalina Vergara,25.0,La Serena,4,122536,933.26
314,2025-08-21,Juguetes,16695,1396,Martina Rojas,49.0,Concepción,3,50907,965.06
28,2025-10-08,Hogar,5653,130,Ignacio Muñoz,34.0,Talca,7,220161,961.61
190,2025-12-06,Alimentos,22127,844,Mateo Martínez,35.0,Valparaíso,4,102301,
67,2026-01-24,Deportes,10898,324,Antonia Rojas,41.0,La Serena,3,29806,
492,2025-12-29,Hogar,15232,2195,Gabriel Contreras,56.0,LA SERENA,5,198661,904.54
4,2025-09-11,Moda,5507,15,Pablo Torres,32.0,Valparaíso,6,101303,962.73
377,2025-05-31,Moda,1775,1671,Daniela Contreras,29.0,Santiago,7,101601,
46,2025-12-15,Moda,31559,216,Catalina González,29.0,Santiago,2,64164,912.66
291,2025-10-21,Moda,7385,1308,Ignacio Céspedes,35.0,Santiago,6,69563,953.21
358,2025-04-26,Hogar,9666,1576,Gabriel González,38.0,Temuco,3,67024,
322,2025-10-19,Alimentos,49308,1431,Camila Vergara,59.0,Concepción,2,53405,
283,2025-11-01,Deportes,5772,1264,Joaquín Céspedes,18.0,Valparaíso,6,142983,
195,2025-06-15,Moda,138480,865,Catalina Céspedes,31.0,Temuco,5,219831,
117,2025-05-13,Electrónica,3171,517,Ana Rojas,36.0,La Serena,8,136387,941.2
135,2025-12-02,Hogar,19999,598,Fernanda Muñoz,42.0,Santiago,4,59481,927.95
41,2025-06-09,Deportes,27251,196,Valentina Vergara,31.0,Talca,4,106925,933.91
61,2025-12-31,Hogar,50824,289,Antonia Contreras,35.0,Santiago,5,172945,
212,2025-11-12,Belleza,29671,951,Daniela Contreras,39.0,Concepción,6,109197,936.89
335,2025-03-10,Moda,23052,1478,Benjamín Sepúlveda,18.0,La Serena,2,47623,928.25
386,2025-09-16,Electrónica,63778,1724,Camila Martínez,19.0,Santiago,7,157740,951.14
248,2025-06-29,Belleza,14856,1121,Pablo Díaz,18.0,Santiago,2,18639,
124,2025-04-15,Electrónica,18852,550,Benjamín Pérez,28.0,Valparaíso,7,297134,966.07
33,2025-08-25,Hogar,14102,157,Sofía Muñoz,45.0,Santiago,9,211352,964.15
91,2026-01-15,Hogar,146161,420,Pablo Sepúlveda,40.0,Temuco,2,301945,
207,2025-08-01,Belleza,37485,923,Fernanda González,23.0,Antofagasta,6,158417,976.8
105,2025-10-09,Moda,18296,478,Fernanda Sepúlveda,22.0,Rancagua,5,135963,951.45
431,2025-08-29,Hogar,20692,1930,Sofía Contreras,33.0,Santiago  ,5,144048,967.48
124,2025-04-03,Belleza,148536,554,Benjamín Pérez,28.0,Valparaíso,7,297134,949.83
84,2026-01-12,Hogar,99409,391,Ignacio González,20.0,Santiago,6,328573,
130,2026-01-21,Moda,36954,579,Lucas Pérez,54.0,Antofagasta,4,199345,
471,2025-06-29,Moda,22390,2097,Daniela Díaz,18.0,Santiago,2,53747,
295,2025-06-14,Belleza,21994,1323,Tomás Soto,36.0,SANTIAGO,3,88360,
464,2025-09-15,Hogar,18018,2056,Pablo Rojas,32.0,SANTIAGO,10,401861,954.58
184,2025-02-07,Alimentos,39932,821,Joaquín Flores,37.0,Valparaíso  ,6,133934,967.59
249,2025-04-21,Juguetes,85300,1122,Fernanda Díaz,18.0,La Serena,3,215864,968.71
221,2025-08-31,Hogar,23778,1007,Camila Céspedes,39.0,Valparaíso,4,115199,
293,2025-07-26,Hogar,41886,1316,Catalina Martínez,29.0,SANTIAGO,6,79282,
149,2026-01-10,Belleza,37984,665,Ignacio Flores,36.0,Concepción,4,215241,
422,2025-12-12,Deportes,29792,1886,Joaquín Silva,39.0,Antofagasta,3,87686,916.9
30,2025-03-05,Moda,9146,143,Pablo Torres,44.0,Santiago,7,82510,948.87
